face/cmu_0069.pgm 1 0 0 18 18
face/cmu_0070.pgm 1 0 0 18 18
face/cmu_0071.pgm 1 0 0 18 18
face/cmu_0072.pgm 1 0 0 18 18
face/cmu_0073.pgm 1 0 0 18 18
face/cmu_0074.pgm 1 0 0 18 18
face/cmu_0075.pgm 1 0 0 18 18
face/cmu_0076.pgm 1 0 0 18 18
face/cmu_0077.pgm 1 0 0 18 18
face/cmu_0078.pgm 1 0 0 18 18
face/cmu_0079.pgm 1 0 0 18 18
face/cmu_0080.pgm 1 0 0 18 18
face/cmu_0081.pgm 1 0 0 18 18
face/cmu_0082.pgm 1 0 0 18 18
face/cmu_0083.pgm 1 0 0 18 18
face/cmu_0084.pgm 1 0 0 18 18
face/cmu_0085.pgm 1 0 0 18 18
face/cmu_0086.pgm 1 0 0 18 18
face/cmu_0087.pgm 1 0 0 18 18
face/cmu_0088.pgm 1 0 0 18 18
face/cmu_0089.pgm 1 0 0 18 18
face/cmu_0090.pgm 1 0 0 18 18
face/cmu_0091.pgm 1 0 0 18 18
face/cmu_0092.pgm 1 0 0 18 18
face/cmu_0093.pgm 1 0 0 18 18
face/cmu_0094.pgm 1 0 0 18 18
face/cmu_0095.pgm 1 0 0 18 18
face/cmu_0096.pgm 1 0 0 18 18
face/cmu_0097.pgm 1 0 0 18 18
face/cmu_0098.pgm 1 0 0 18 18
face/cmu_0099.pgm 1 0 0 18 18
face/cmu_0100.pgm 1 0 0 18 18
face/cmu_0101.pgm 1 0 0 18 18
face/cmu_0102.pgm 1 0 0 18 18
face/cmu_0103.pgm 1 0 0 18 18
face/cmu_0104.pgm 1 0 0 18 18
face/cmu_0105.pgm 1 0 0 18 18
face/cmu_0106.pgm 1 0 0 18 18
face/cmu_0107.pgm 1 0 0 18 18
face/cmu_0108.pgm 1 0 0 18 18
face/cmu_0109.pgm 1 0 0 18 18
face/cmu_0110.pgm 1 0 0 18 18
face/cmu_0111.pgm 1 0 0 18 18
face/cmu_0112.pgm 1 0 0 18 18
face/cmu_0113.pgm 1 0 0 18 18
face/cmu_0114.pgm 1 0 0 18 18
face/cmu_0115.pgm 1 0 0 18 18
face/cmu_0116.pgm 1 0 0 18 18
face/cmu_0117.pgm 1 0 0 18 18
face/cmu_0118.pgm 1 0 0 18 18
face/cmu_0119.pgm 1 0 0 18 18
face/cmu_0120.pgm 1 0 0 18 18
face/cmu_0121.pgm 1 0 0 18 18
face/cmu_0122.pgm 1 0 0 18 18
face/cmu_0123.pgm 1 0 0 18 18
face/cmu_0124.pgm 1 0 0 18 18
face/cmu_0125.pgm 1 0 0 18 18
face/cmu_0126.pgm 1 0 0 18 18
face/cmu_0127.pgm 1 0 0 18 18
face/cmu_0128.pgm 1 0 0 18 18
face/cmu_0129.pgm 1 0 0 18 18
face/cmu_0130.pgm 1 0 0 18 18
face/cmu_0131.pgm 1 0 0 18 18
face/cmu_0132.pgm 1 0 0 18 18
face/cmu_0133.pgm 1 0 0 18 18
face/cmu_0134.pgm 1 0 0 18 18
face/cmu_0135.pgm 1 0 0 18 18
face/cmu_0136.pgm 1 0 0 18 18
face/cmu_0137.pgm 1 0 0 18 18
face/cmu_0138.pgm 1 0 0 18 18
face/cmu_0139.pgm 1 0 0 18 18
face/cmu_0140.pgm 1 0 0 18 18
face/cmu_0141.pgm 1 0 0 18 18
face/cmu_0142.pgm 1 0 0 18 18
face/cmu_0143.pgm 1 0 0 18 18
face/cmu_0144.pgm 1 0 0 18 18
face/cmu_0145.pgm 1 0 0 18 18
face/cmu_0146.pgm 1 0 0 18 18
face/cmu_0147.pgm 1 0 0 18 18
face/cmu_0148.pgm 1 0 0 18 18
face/cmu_0149.pgm 1 0 0 18 18
face/cmu_0150.pgm 1 0 0 18 18
face/cmu_0151.pgm 1 0 0 18 18
face/cmu_0152.pgm 1 0 0 18 18
face/cmu_0153.pgm 1 0 0 18 18
face/cmu_0154.pgm 1 0 0 18 18
face/cmu_0155.pgm 1 0 0 18 18
face/cmu_0156.pgm 1 0 0 18 18
face/cmu_0157.pgm 1 0 0 18 18
face/cmu_0158.pgm 1 0 0 18 18
face/cmu_0159.pgm 1 0 0 18 18
face/cmu_0160.pgm 1 0 0 18 18
face/cmu_0161.pgm 1 0 0 18 18
face/cmu_0162.pgm 1 0 0 18 18
face/cmu_0163.pgm 1 0 0 18 18
face/cmu_0164.pgm 1 0 0 18 18
face/cmu_0165.pgm 1 0 0 18 18
face/cmu_0166.pgm 1 0 0 18 18
face/cmu_0167.pgm 1 0 0 18 18
face/cmu_0168.pgm 1 0 0 18 18
face/cmu_0169.pgm 1 0 0 18 18
face/cmu_0170.pgm 1 0 0 18 18
face/cmu_0171.pgm 1 0 0 18 18
face/cmu_0172.pgm 1 0 0 18 18
face/cmu_0173.pgm 1 0 0 18 18
face/cmu_0174.pgm 1 0 0 18 18
face/cmu_0175.pgm 1 0 0 18 18
face/cmu_0176.pgm 1 0 0 18 18
face/cmu_0177.pgm 1 0 0 18 18
face/cmu_0178.pgm 1 0 0 18 18
face/cmu_0179.pgm 1 0 0 18 18
face/cmu_0180.pgm 1 0 0 18 18
face/cmu_0181.pgm 1 0 0 18 18
face/cmu_0182.pgm 1 0 0 18 18
face/cmu_0183.pgm 1 0 0 18 18
face/cmu_0184.pgm 1 0 0 18 18
face/cmu_0185.pgm 1 0 0 18 18
face/cmu_0186.pgm 1 0 0 18 18
face/cmu_0187.pgm 1 0 0 18 18
face/cmu_0188.pgm 1 0 0 18 18
face/cmu_0189.pgm 1 0 0 18 18
face/cmu_0190.pgm 1 0 0 18 18
face/cmu_0191.pgm 1 0 0 18 18
face/cmu_0192.pgm 1 0 0 18 18
face/cmu_0193.pgm 1 0 0 18 18
face/cmu_0194.pgm 1 0 0 18 18
face/cmu_0195.pgm 1 0 0 18 18
face/cmu_0196.pgm 1 0 0 18 18
face/cmu_0197.pgm 1 0 0 18 18
face/cmu_0198.pgm 1 0 0 18 18
face/cmu_0199.pgm 1 0 0 18 18
face/cmu_0200.pgm 1 0 0 18 18
face/cmu_0201.pgm 1 0 0 18 18
face/cmu_0202.pgm 1 0 0 18 18
face/cmu_0203.pgm 1 0 0 18 18
face/cmu_0204.pgm 1 0 0 18 18
face/cmu_0205.pgm 1 0 0 18 18
face/cmu_0206.pgm 1 0 0 18 18
face/cmu_0207.pgm 1 0 0 18 18
face/cmu_0208.pgm 1 0 0 18 18
face/cmu_0209.pgm 1 0 0 18 18
face/cmu_0210.pgm 1 0 0 18 18
face/cmu_0211.pgm 1 0 0 18 18
face/cmu_0212.pgm 1 0 0 18 18
face/cmu_0213.pgm 1 0 0 18 18
face/cmu_0214.pgm 1 0 0 18 18
face/cmu_0215.pgm 1 0 0 18 18
face/cmu_0216.pgm 1 0 0 18 18
face/cmu_0217.pgm 1 0 0 18 18
face/cmu_0218.pgm 1 0 0 18 18
face/cmu_0219.pgm 1 0 0 18 18
face/cmu_0220.pgm 1 0 0 18 18
face/cmu_0221.pgm 1 0 0 18 18
face/cmu_0222.pgm 1 0 0 18 18
face/cmu_0223.pgm 1 0 0 18 18
face/cmu_0224.pgm 1 0 0 18 18
face/cmu_0225.pgm 1 0 0 18 18
face/cmu_0226.pgm 1 0 0 18 18
face/cmu_0227.pgm 1 0 0 18 18
face/cmu_0228.pgm 1 0 0 18 18
face/cmu_0229.pgm 1 0 0 18 18
face/cmu_0230.pgm 1 0 0 18 18
face/cmu_0231.pgm 1 0 0 18 18
face/cmu_0232.pgm 1 0 0 18 18
face/cmu_0233.pgm 1 0 0 18 18
face/cmu_0234.pgm 1 0 0 18 18
face/cmu_0235.pgm 1 0 0 18 18
face/cmu_0236.pgm 1 0 0 18 18
face/cmu_0237.pgm 1 0 0 18 18
face/cmu_0238.pgm 1 0 0 18 18
face/cmu_0239.pgm 1 0 0 18 18
face/cmu_0240.pgm 1 0 0 18 18
face/cmu_0241.pgm 1 0 0 18 18
face/cmu_0242.pgm 1 0 0 18 18
face/cmu_0243.pgm 1 0 0 18 18
face/cmu_0244.pgm 1 0 0 18 18
face/cmu_0245.pgm 1 0 0 18 18
face/cmu_0246.pgm 1 0 0 18 18
face/cmu_0247.pgm 1 0 0 18 18
face/cmu_0248.pgm 1 0 0 18 18
face/cmu_0249.pgm 1 0 0 18 18
face/cmu_0250.pgm 1 0 0 18 18
face/cmu_0251.pgm 1 0 0 18 18
face/cmu_0252.pgm 1 0 0 18 18
face/cmu_0253.pgm 1 0 0 18 18
face/cmu_0254.pgm 1 0 0 18 18
face/cmu_0255.pgm 1 0 0 18 18
face/cmu_0256.pgm 1 0 0 18 18
face/cmu_0257.pgm 1 0 0 18 18
face/cmu_0258.pgm 1 0 0 18 18
face/cmu_0259.pgm 1 0 0 18 18
face/cmu_0260.pgm 1 0 0 18 18
face/cmu_0261.pgm 1 0 0 18 18
face/cmu_0262.pgm 1 0 0 18 18
face/cmu_0263.pgm 1 0 0 18 18
face/cmu_0264.pgm 1 0 0 18 18
face/cmu_0265.pgm 1 0 0 18 18
face/cmu_0266.pgm 1 0 0 18 18
face/cmu_0267.pgm 1 0 0 18 18
face/cmu_0268.pgm 1 0 0 18 18
face/cmu_0269.pgm 1 0 0 18 18
face/cmu_0270.pgm 1 0 0 18 18
face/cmu_0271.pgm 1 0 0 18 18
face/cmu_0272.pgm 1 0 0 18 18
face/cmu_0273.pgm 1 0 0 18 18
face/cmu_0274.pgm 1 0 0 18 18
face/cmu_0275.pgm 1 0 0 18 18
face/cmu_0276.pgm 1 0 0 18 18
face/cmu_0277.pgm 1 0 0 18 18
face/cmu_0278.pgm 1 0 0 18 18
face/cmu_0279.pgm 1 0 0 18 18
face/cmu_0280.pgm 1 0 0 18 18
face/cmu_0281.pgm 1 0 0 18 18
face/cmu_0282.pgm 1 0 0 18 18
face/cmu_0283.pgm 1 0 0 18 18
face/cmu_0284.pgm 1 0 0 18 18
face/cmu_0285.pgm 1 0 0 18 18
face/cmu_0286.pgm 1 0 0 18 18
face/cmu_0287.pgm 1 0 0 18 18
face/cmu_0288.pgm 1 0 0 18 18
face/cmu_0289.pgm 1 0 0 18 18
face/cmu_0290.pgm 1 0 0 18 18
face/cmu_0291.pgm 1 0 0 18 18
face/cmu_0292.pgm 1 0 0 18 18
face/cmu_0293.pgm 1 0 0 18 18
face/cmu_0294.pgm 1 0 0 18 18
face/cmu_0295.pgm 1 0 0 18 18
face/cmu_0296.pgm 1 0 0 18 18
face/cmu_0297.pgm 1 0 0 18 18
face/cmu_0298.pgm 1 0 0 18 18
face/cmu_0299.pgm 1 0 0 18 18
face/cmu_0300.pgm 1 0 0 18 18
face/cmu_0301.pgm 1 0 0 18 18
face/cmu_0302.pgm 1 0 0 18 18
face/cmu_0303.pgm 1 0 0 18 18
face/cmu_0304.pgm 1 0 0 18 18
face/cmu_0305.pgm 1 0 0 18 18
face/cmu_0306.pgm 1 0 0 18 18
face/cmu_0307.pgm 1 0 0 18 18
face/cmu_0308.pgm 1 0 0 18 18
face/cmu_0309.pgm 1 0 0 18 18
face/cmu_0310.pgm 1 0 0 18 18
face/cmu_0311.pgm 1 0 0 18 18
face/cmu_0312.pgm 1 0 0 18 18
face/cmu_0313.pgm 1 0 0 18 18
face/cmu_0314.pgm 1 0 0 18 18
face/cmu_0315.pgm 1 0 0 18 18
face/cmu_0316.pgm 1 0 0 18 18
face/cmu_0317.pgm 1 0 0 18 18
face/cmu_0318.pgm 1 0 0 18 18
face/cmu_0319.pgm 1 0 0 18 18
face/cmu_0320.pgm 1 0 0 18 18
face/cmu_0321.pgm 1 0 0 18 18
face/cmu_0322.pgm 1 0 0 18 18
face/cmu_0323.pgm 1 0 0 18 18
face/cmu_0324.pgm 1 0 0 18 18
face/cmu_0325.pgm 1 0 0 18 18
face/cmu_0326.pgm 1 0 0 18 18
face/cmu_0327.pgm 1 0 0 18 18
face/cmu_0328.pgm 1 0 0 18 18
face/cmu_0329.pgm 1 0 0 18 18
face/cmu_0330.pgm 1 0 0 18 18
face/cmu_0331.pgm 1 0 0 18 18
face/cmu_0332.pgm 1 0 0 18 18
face/cmu_0333.pgm 1 0 0 18 18
face/cmu_0334.pgm 1 0 0 18 18
face/cmu_0335.pgm 1 0 0 18 18
face/cmu_0336.pgm 1 0 0 18 18
face/cmu_0337.pgm 1 0 0 18 18
face/cmu_0338.pgm 1 0 0 18 18
face/cmu_0339.pgm 1 0 0 18 18
face/cmu_0340.pgm 1 0 0 18 18
face/cmu_0341.pgm 1 0 0 18 18
face/cmu_0342.pgm 1 0 0 18 18
face/cmu_0343.pgm 1 0 0 18 18
face/cmu_0344.pgm 1 0 0 18 18
face/cmu_0345.pgm 1 0 0 18 18
face/cmu_0346.pgm 1 0 0 18 18
face/cmu_0347.pgm 1 0 0 18 18
face/cmu_0348.pgm 1 0 0 18 18
face/cmu_0349.pgm 1 0 0 18 18
face/cmu_0350.pgm 1 0 0 18 18
face/cmu_0351.pgm 1 0 0 18 18
face/cmu_0352.pgm 1 0 0 18 18
face/cmu_0353.pgm 1 0 0 18 18
face/cmu_0354.pgm 1 0 0 18 18
face/cmu_0355.pgm 1 0 0 18 18
face/cmu_0356.pgm 1 0 0 18 18
face/cmu_0357.pgm 1 0 0 18 18
face/cmu_0358.pgm 1 0 0 18 18
face/cmu_0359.pgm 1 0 0 18 18
face/cmu_0360.pgm 1 0 0 18 18
face/cmu_0361.pgm 1 0 0 18 18
face/cmu_0362.pgm 1 0 0 18 18
face/cmu_0363.pgm 1 0 0 18 18
face/cmu_0364.pgm 1 0 0 18 18
face/cmu_0365.pgm 1 0 0 18 18
face/cmu_0366.pgm 1 0 0 18 18
face/cmu_0367.pgm 1 0 0 18 18
face/cmu_0368.pgm 1 0 0 18 18
face/cmu_0369.pgm 1 0 0 18 18
face/cmu_0370.pgm 1 0 0 18 18
face/cmu_0371.pgm 1 0 0 18 18
face/cmu_0372.pgm 1 0 0 18 18
face/cmu_0373.pgm 1 0 0 18 18
face/cmu_0374.pgm 1 0 0 18 18
face/cmu_0375.pgm 1 0 0 18 18
face/cmu_0376.pgm 1 0 0 18 18
face/cmu_0377.pgm 1 0 0 18 18
face/cmu_0378.pgm 1 0 0 18 18
face/cmu_0379.pgm 1 0 0 18 18
face/cmu_0380.pgm 1 0 0 18 18
face/cmu_0381.pgm 1 0 0 18 18
face/cmu_0382.pgm 1 0 0 18 18
face/cmu_0383.pgm 1 0 0 18 18
face/cmu_0384.pgm 1 0 0 18 18
face/cmu_0385.pgm 1 0 0 18 18
face/cmu_0386.pgm 1 0 0 18 18
face/cmu_0387.pgm 1 0 0 18 18
face/cmu_0388.pgm 1 0 0 18 18
face/cmu_0389.pgm 1 0 0 18 18
face/cmu_0390.pgm 1 0 0 18 18
face/cmu_0391.pgm 1 0 0 18 18
face/cmu_0392.pgm 1 0 0 18 18
face/cmu_0393.pgm 1 0 0 18 18
face/cmu_0394.pgm 1 0 0 18 18
face/cmu_0395.pgm 1 0 0 18 18
face/cmu_0396.pgm 1 0 0 18 18
face/cmu_0397.pgm 1 0 0 18 18
face/cmu_0398.pgm 1 0 0 18 18
face/cmu_0399.pgm 1 0 0 18 18
face/cmu_0400.pgm 1 0 0 18 18
face/cmu_0401.pgm 1 0 0 18 18
face/cmu_0402.pgm 1 0 0 18 18
face/cmu_0403.pgm 1 0 0 18 18
face/cmu_0404.pgm 1 0 0 18 18
face/cmu_0405.pgm 1 0 0 18 18
face/cmu_0406.pgm 1 0 0 18 18
face/cmu_0407.pgm 1 0 0 18 18
face/cmu_0408.pgm 1 0 0 18 18
face/cmu_0409.pgm 1 0 0 18 18
face/cmu_0410.pgm 1 0 0 18 18
face/cmu_0411.pgm 1 0 0 18 18
face/cmu_0412.pgm 1 0 0 18 18
face/cmu_0413.pgm 1 0 0 18 18
face/cmu_0414.pgm 1 0 0 18 18
face/cmu_0415.pgm 1 0 0 18 18
face/cmu_0416.pgm 1 0 0 18 18
face/cmu_0417.pgm 1 0 0 18 18
face/cmu_0418.pgm 1 0 0 18 18
face/cmu_0419.pgm 1 0 0 18 18
face/cmu_0420.pgm 1 0 0 18 18
face/cmu_0421.pgm 1 0 0 18 18
face/cmu_0422.pgm 1 0 0 18 18
face/cmu_0423.pgm 1 0 0 18 18
face/cmu_0424.pgm 1 0 0 18 18
face/cmu_0425.pgm 1 0 0 18 18
face/cmu_0426.pgm 1 0 0 18 18
face/cmu_0427.pgm 1 0 0 18 18
face/cmu_0428.pgm 1 0 0 18 18
face/cmu_0429.pgm 1 0 0 18 18
face/cmu_0430.pgm 1 0 0 18 18
face/cmu_0431.pgm 1 0 0 18 18
face/cmu_0432.pgm 1 0 0 18 18
face/cmu_0433.pgm 1 0 0 18 18
face/cmu_0434.pgm 1 0 0 18 18
face/cmu_0435.pgm 1 0 0 18 18
face/cmu_0436.pgm 1 0 0 18 18
face/cmu_0437.pgm 1 0 0 18 18
face/cmu_0438.pgm 1 0 0 18 18
face/cmu_0439.pgm 1 0 0 18 18
face/cmu_0440.pgm 1 0 0 18 18
face/cmu_0441.pgm 1 0 0 18 18
face/cmu_0442.pgm 1 0 0 18 18
face/cmu_0443.pgm 1 0 0 18 18
face/cmu_0444.pgm 1 0 0 18 18
face/cmu_0445.pgm 1 0 0 18 18
face/cmu_0446.pgm 1 0 0 18 18
face/cmu_0447.pgm 1 0 0 18 18
face/cmu_0448.pgm 1 0 0 18 18
face/cmu_0449.pgm 1 0 0 18 18
face/cmu_0450.pgm 1 0 0 18 18
face/cmu_0451.pgm 1 0 0 18 18
face/cmu_0452.pgm 1 0 0 18 18
face/cmu_0453.pgm 1 0 0 18 18
face/cmu_0454.pgm 1 0 0 18 18
face/cmu_0455.pgm 1 0 0 18 18
face/cmu_0456.pgm 1 0 0 18 18
face/cmu_0457.pgm 1 0 0 18 18
face/cmu_0458.pgm 1 0 0 18 18
face/cmu_0459.pgm 1 0 0 18 18
face/cmu_0460.pgm 1 0 0 18 18
face/cmu_0461.pgm 1 0 0 18 18
face/cmu_0462.pgm 1 0 0 18 18
face/cmu_0463.pgm 1 0 0 18 18
face/cmu_0464.pgm 1 0 0 18 18
face/cmu_0465.pgm 1 0 0 18 18
face/cmu_0466.pgm 1 0 0 18 18
face/cmu_0467.pgm 1 0 0 18 18
face/cmu_0468.pgm 1 0 0 18 18
face/cmu_0469.pgm 1 0 0 18 18
face/cmu_0470.pgm 1 0 0 18 18
face/cmu_0471.pgm 1 0 0 18 18
